Date,Close
2026-01-27,85.59230041503906
2026-01-28,84.15108489990234
2026-01-29,85.64065551757812
2026-01-30,85.12801361083984
2026-02-02,86.66594696044922
2026-02-03,86.06625366210938
2026-02-04,86.48217010498047
2026-02-05,84.02534484863281
2026-02-06,86.36609649658203
2026-02-09,87.74927520751953
2026-02-10,86.5595474243164
2026-02-11,86.49183654785156
2026-02-12,83.94796752929688
2026-02-13,82.36166381835938
2026-02-17,83.73516845703125
2026-02-18,85.2150650024414
2026-02-19,83.99632263183594
2026-02-20,85.263427734375
2026-02-23,84.5379867553711
2026-02-24,85.00226593017578
2026-02-25,91.11531829833984
2026-02-26,91.4054946899414
2026-02-27,90.109375
2026-03-02,86.79169464111328
2026-03-03,82.6905288696289
2026-03-04,84.33486938476562
2026-03-05,82.94202423095703
2026-03-06,81.29769134521484
2026-03-09,82.6905288696289
2026-03-10,83.0290756225586
2026-03-11,83.15481567382812
2026-03-12,79.4695816040039
2026-03-13,77.75906372070312
2026-03-16,79.86737060546875
2026-03-17,80.4541244506836
2026-03-18,79.4994125366211
2026-03-19,79.02205657958984
2026-03-20,76.52588653564453
2026-03-23,79.39002227783203
2026-03-24,78.83309936523438
2026-03-25,80.7723617553711
2026-03-26,79.19111633300781
2026-03-27,78.75354766845703
