Date,Close
2026-01-26,87.12128448486328
2026-01-27,87.7743148803711
2026-01-28,87.10148620605469
2026-01-29,89.6839599609375
2026-01-30,89.53553771972656
2026-02-02,91.29676055908203
2026-02-03,91.33634185791016
2026-02-04,92.15758514404297
2026-02-05,91.03951263427734
2026-02-06,93.4358139038086
2026-02-09,94.07217407226562
2026-02-10,91.38752746582031
2026-02-11,88.44434356689453
2026-02-12,85.79946899414062
2026-02-13,86.48554992675781
2026-02-17,86.90316009521484
2026-02-18,88.05656433105469
2026-02-19,87.07218933105469
2026-02-20,88.19576263427734
2026-02-23,84.66595458984375
2026-02-24,84.08924865722656
2026-02-25,86.26679992675781
2026-02-26,85.80941772460938
2026-02-27,80.98697662353516
2026-03-02,82.11056518554688
2026-03-03,82.06084442138672
2026-03-04,83.45288848876953
2026-03-05,81.64323425292969
2026-03-06,79.96283721923828
2026-03-09,78.38188171386719
2026-03-10,77.85489654541016
2026-03-11,76.44296264648438
2026-03-12,74.82222747802734
2026-03-13,73.67876434326172
2026-03-16,75.31938934326172
2026-03-17,75.79666137695312
2026-03-18,75.75688934326172
2026-03-19,75.95574951171875
2026-03-20,77.15886688232422
2026-03-23,77.83499908447266
2026-03-24,79.15744018554688
2026-03-25,79.80374908447266
